id,category,source_group,url,title,type,region,notes,visual_patterns,sales_patterns,czs_relevance,status
NL-0001,newspaper_landing,newshomepages_sites_csv,http://100r.org/,100Reporters,news_homepage,US,NewsHomepages source: Washington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
WS-0600,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62373/,$6.9K Per Month Affiliate Site in the Dating Niche,sold_business_listing,US|IN|GB,price=305094; net_profit=6780; gross_revenue=6922; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0601,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64472/,$2.1K Per Month Display Advertising Site in the Home Niche,sold_business_listing,US|GB|CA,price=80431; net_profit=2011; gross_revenue=2079; multiple=40,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0602,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62988/,$130.5K Per Month Amazon FBA Business in the Home Niche,sold_business_listing,US|CA,price=1366002; net_profit=28458; gross_revenue=130534; multiple=48,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0603,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60833/,$22.2K Per Month Amazon FBA Site in the Supplements Niche,sold_business_listing,DE|GB,price=201443; net_profit=6498; gross_revenue=22248; multiple=31,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0604,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63523/,$6.6K Per Month Display Advertising Site in the Pet Care Niche,sold_business_listing,US,price=303073; net_profit=6448; gross_revenue=6550; multiple=47,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0605,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64428/,$2.4K Per Month Display Advertising Site in the Automotive Niche,sold_business_listing,US|FR|SR,price=105446; net_profit=2343; gross_revenue=2385; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0606,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62046/,$7.2K Per Month SaaS Site in the News & Education Niche,sold_business_listing,NL|ES|BE,price=427025; net_profit=6470; gross_revenue=7238; multiple=66,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0607,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63156/,$2.4K Per Month Display Advertising Site in the Information Niche,sold_business_listing,US|IN|DE,price=89916; net_profit=2430; gross_revenue=2448; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0608,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/58996/,$26.8K Per Month Amazon FBA Site in the Art Niche,sold_business_listing,US|CA|MX,price=255625; net_profit=7518; gross_revenue=26768; multiple=34,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0609,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63451/,$2.5K Per Month Amazon Associates Site in the Information Niche,sold_business_listing,US,price=101000; net_profit=2463; gross_revenue=2488; multiple=41,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0610,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60415/,$2.5K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US,price=61739; net_profit=1764; gross_revenue=2482; multiple=35,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0611,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63832/,$2.5K Per Month Amazon KDP Site in the Science Niche,sold_business_listing,US,price=81036; net_profit=2026; gross_revenue=2481; multiple=40,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0612,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64275/,$4.7K Per Month Display Advertising Site in the Culinary Niche,sold_business_listing,US|GB|CA,price=197650; net_profit=4597; gross_revenue=4714; multiple=43,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0613,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63579/,$16.7K Per Month SaaS Site in the Information Niche,sold_business_listing,US,price=288914; net_profit=9630; gross_revenue=16672; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0614,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62242/,$4.3K Per Month Display Advertising Site in the Outdoors Niche,sold_business_listing,US|CA|AU,price=173220; net_profit=3849; gross_revenue=4259; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0615,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/48371/,$58.5K Per Month Service Site in the SEO Niche,sold_business_listing,US,price=1041194; net_profit=21692; gross_revenue=58475; multiple=48,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0616,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/59254/,$48.9K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US,price=245164; net_profit=9080; gross_revenue=48918; multiple=27,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0617,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/64375/,$2.5K Per Month Amazon Associates Site in the Food & Beverages Niche,sold_business_listing,US|CA|GB,price=99793; net_profit=2169; gross_revenue=2534; multiple=46,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0618,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63972/,$0.2K Per Month Amazon Associates Site in the Food & Beverages Niche,sold_business_listing,US|CA|GB,price=9900; net_profit=215; gross_revenue=216; multiple=46,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0619,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61147/,$101.4K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US|MX|CA,price=135066; net_profit=4502; gross_revenue=101419; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0620,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61560/,$2.1K Per Month Amazon Merch Site in the Apparel & Accessories Niche,sold_business_listing,US|GB|DE,price=76286; net_profit=2008; gross_revenue=2108; multiple=38,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0621,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62675/,$12.5K Per Month Display Advertising Site in the Gaming Niche,sold_business_listing,US|DE|CA,price=560813; net_profit=12463; gross_revenue=12491; multiple=45,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0622,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62763/,$111.6K Per Month Amazon FBA Site in the Home Niche,sold_business_listing,US,price=1697599; net_profit=36199; gross_revenue=111614; multiple=47,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0623,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63353/,$27.4K Per Month Amazon FBA Site in the Health & Fitness Niche,sold_business_listing,US|CA|MX,price=296745; net_profit=7238; gross_revenue=27404; multiple=41,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0624,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60096/,$11.3K Per Month Affiliate Site in the Survival & Security Niche,sold_business_listing,US|CA|GB,price=369959; net_profit=9486; gross_revenue=11346; multiple=39,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0625,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61484/,$5.8K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US|IT|ES,price=76363; net_profit=3055; gross_revenue=5769; multiple=25,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0626,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/60299/,$22.2K Per Month Amazon FBA Site in the Hobbies Niche,sold_business_listing,US,price=63830; net_profit=3191; gross_revenue=22218; multiple=20,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0627,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61889/,$10.3K Per Month Affiliate Site in the Travel Niche,sold_business_listing,US|CA|GB,price=426259; net_profit=9688; gross_revenue=10328; multiple=44,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0628,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/59219/,$50.2K Per Month Amazon FBA Site in the Kitchenware Niche,sold_business_listing,US,price=280909; net_profit=9364; gross_revenue=50218; multiple=30,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0629,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61792/,$14.6K Per Month Amazon FBA Site in the Office Supply Niche,sold_business_listing,US|CA|GB,price=138062; net_profit=3835; gross_revenue=14630; multiple=36,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0630,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/61349/,$28.3K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US,price=794327; net_profit=19858; gross_revenue=28304; multiple=40,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0631,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/62994/,$4.2K Per Month Amazon KDP Site in the Books Niche,sold_business_listing,US,price=136191; net_profit=4127; gross_revenue=4195; multiple=33,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0632,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63464/,$1.9K Per Month Amazon Associates Site in the Home Niche,sold_business_listing,US|CA|GB,price=65594; net_profit=1773; gross_revenue=1923; multiple=37,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
WS-0633,website_sales_report,empire_flippers_sold_api,https://empireflippers.com/listing/63043/,$8.8K Per Month Display Advertising Site in the Information Niche,sold_business_listing,US,price=373181; net_profit=8475; gross_revenue=8845; multiple=44,valuation table; metrics; risks; opportunities; proof of sale,profit multiple; margin; growth trend; risk disclosure,alta,collected
